,HINCP,AGEP,vet,period,HICOV,SEX,pregion,racepct,marital,school,emppct,poverty,dispct,haskid,hhtype,cowr
319,8900.0,74,2,3.0,1,2,3,1,2,2,3.0,1,1,1,3,1.0
320,23100.0,78,2,3.0,1,2,3,1,1,2,3.0,0,1,1,1,1.0
321,94200.0,39,2,3.0,1,1,4,1,1,2,1.0,0,2,2,1,1.0
322,105000.0,44,2,3.0,1,1,3,8,1,2,1.0,0,2,2,1,2.0
323,52000.0,37,2,1.0,1,1,3,1,2,2,1.0,0,2,2,2,2.0
324,45600.0,67,2,3.0,1,2,2,1,1,2,3.0,0,2,1,1,1.0
325,71400.0,24,2,3.0,2,1,3,4,4,2,1.0,0,2,1,1,1.0
326,120000.0,45,2,3.0,1,1,3,1,1,2,1.0,0,2,2,1,1.0
327,64000.0,56,2,3.0,1,2,2,1,1,2,3.0,0,2,1,1,1.0
328,149490.0,22,2,3.0,1,1,2,1,4,1,3.0,0,2,1,1,1.0
329,158000.0,34,2,3.0,1,1,4,2,2,2,1.0,0,2,2,2,2.0
330,35500.0,66,2,3.0,1,1,3,1,1,2,3.0,0,2,1,1,2.0
331,23500.0,46,2,3.0,1,2,2,1,4,2,3.0,1,1,1,3,1.0
332,12000.0,58,2,3.0,1,1,1,8,2,2,1.0,1,1,1,3,1.0
333,107300.0,31,2,3.0,1,2,3,2,4,2,1.0,0,2,1,2,1.0
334,54260.0,63,1,3.0,1,1,3,2,2,2,1.0,0,2,1,3,1.0
335,122700.0,49,2,3.0,1,2,2,1,1,2,1.0,0,2,1,1,1.0
336,62800.0,48,1,7.0,1,1,1,1,1,2,3.0,0,2,2,1,2.0
337,53000.0,79,2,3.0,1,2,3,1,1,2,3.0,0,2,1,1,1.0
338,22500.0,23,2,3.0,1,1,1,8,4,2,1.0,0,2,2,2,1.0
339,47100.0,39,2,3.0,1,1,4,1,2,2,1.0,0,2,2,2,3.0
340,124500.0,17,2,3.0,1,1,2,1,4,2,1.0,0,2,2,1,1.0
341,36480.0,65,1,3.0,1,1,3,2,1,2,3.0,0,2,1,1,1.0
342,75000.0,48,2,3.0,1,1,4,8,1,2,1.0,0,2,2,1,2.0
343,19900.0,17,2,3.0,1,1,3,8,4,2,3.0,1,2,2,2,1.0
344,46800.0,86,2,3.0,1,1,3,1,1,2,3.0,0,2,1,1,1.0
345,116000.0,56,2,3.0,1,1,4,1,2,2,1.0,0,2,1,3,1.0
346,45020.0,51,2,3.0,1,2,3,1,4,2,1.0,0,2,1,3,2.0
347,82000.0,73,1,3.0,1,1,2,1,1,2,3.0,0,1,1,1,1.0
348,62300.0,67,2,3.0,1,1,1,1,1,2,3.0,0,2,1,1,1.0
349,84660.0,59,2,3.0,1,2,4,8,3,2,3.0,0,2,2,2,1.0
350,1171900.0,65,2,3.0,1,2,1,1,1,2,3.0,0,2,1,1,3.0
351,172000.0,32,2,3.0,1,1,3,4,1,2,1.0,0,2,1,1,1.0
352,41900.0,56,2,3.0,1,2,4,1,2,2,3.0,1,1,1,3,1.0
353,76000.0,52,2,3.0,1,1,4,5,4,2,1.0,0,2,1,3,1.0
354,35800.0,52,2,3.0,2,2,4,1,1,2,3.0,0,2,1,2,3.0
355,55000.0,74,1,3.0,1,1,3,1,1,2,3.0,0,2,1,1,1.0
356,190500.0,19,2,3.0,1,1,2,1,4,1,1.0,0,2,2,1,1.0
357,48900.0,68,2,3.0,1,2,1,1,1,2,3.0,0,2,1,1,1.0
358,55900.0,53,2,3.0,1,2,3,1,1,2,1.0,0,2,1,1,1.0
359,184000.0,40,2,3.0,1,1,1,1,1,2,1.0,0,2,2,1,1.0
360,32800.0,51,2,3.0,1,1,2,1,2,2,1.0,1,2,2,2,3.0
361,153000.0,59,2,3.0,1,2,3,1,1,2,1.0,0,2,1,1,1.0
362,33300.0,78,2,3.0,1,2,3,8,1,2,3.0,0,2,1,1,1.0
363,10064.0,51,2,3.0,2,1,3,2,1,2,1.0,1,2,2,1,1.0
364,34800.0,70,2,3.0,1,2,2,1,1,2,1.0,0,1,1,1,1.0
365,102000.0,22,2,3.0,1,2,1,1,4,2,1.0,0,2,1,1,1.0
366,40810.0,81,2,3.0,1,2,1,1,1,2,3.0,0,1,1,1,1.0
367,86600.0,53,2,3.0,1,2,2,1,4,2,1.0,0,2,1,2,1.0
368,108000.0,34,2,3.0,1,2,2,1,1,2,1.0,0,2,1,1,1.0
369,3000.0,73,1,3.0,1,1,2,2,2,2,3.0,1,2,1,3,1.0
370,193000.0,44,2,3.0,1,2,3,8,1,2,1.0,0,2,2,1,2.0
371,63200.0,62,2,3.0,1,2,4,8,1,2,3.0,0,2,1,1,1.0
372,925480.0,48,2,3.0,1,2,2,1,1,2,1.0,0,2,2,1,1.0
373,97000.0,46,2,3.0,2,2,4,1,1,2,1.0,0,2,1,1,1.0
374,130000.0,55,2,3.0,1,2,3,1,1,2,1.0,0,2,1,1,1.0
375,70000.0,36,2,3.0,2,2,2,1,1,2,2.0,0,1,1,2,2.0
376,35400.0,21,2,3.0,2,1,3,2,4,2,2.0,0,2,1,2,1.0
377,59300.0,52,2,3.0,1,1,1,1,2,2,1.0,0,2,1,1,1.0
378,76000.0,36,2,3.0,1,2,2,1,1,2,1.0,0,2,2,1,3.0
379,356300.0,63,2,3.0,1,1,3,1,1,2,1.0,0,2,1,1,1.0
380,81500.0,39,2,3.0,1,2,3,2,1,2,1.0,0,2,2,1,2.0
381,14000.0,25,2,3.0,2,2,3,2,4,2,1.0,0,2,1,3,1.0
382,140000.0,34,2,3.0,1,1,1,4,1,2,1.0,0,2,2,1,1.0
383,67000.0,43,2,3.0,1,1,1,1,1,2,1.0,0,2,2,1,1.0
384,80090.0,46,2,3.0,2,1,3,1,1,2,1.0,0,2,2,1,1.0
385,61000.0,54,2,3.0,1,1,1,1,2,2,1.0,0,2,2,2,1.0
386,42000.0,52,2,3.0,1,1,4,1,4,2,1.0,0,2,1,3,1.0
387,75000.0,28,2,3.0,1,2,4,1,1,2,1.0,0,2,1,1,1.0
388,99400.0,54,2,3.0,1,2,1,1,2,2,1.0,0,2,1,2,1.0
389,114000.0,73,2,3.0,1,1,3,8,1,2,3.0,0,2,1,1,3.0
390,59600.0,51,2,3.0,1,1,4,1,1,2,1.0,0,2,1,1,3.0
391,26000.0,71,2,3.0,1,2,3,1,3,2,1.0,0,2,1,3,1.0
392,161800.0,76,1,7.0,1,1,1,1,1,2,1.0,0,2,1,1,2.0
393,70000.0,56,2,3.0,1,1,1,1,1,2,1.0,0,2,1,1,3.0
394,220860.0,56,2,3.0,1,1,4,1,2,2,3.0,1,2,1,2,1.0
395,66700.0,69,2,3.0,1,2,3,1,1,2,3.0,0,2,1,1,1.0
396,62000.0,28,2,3.0,1,1,4,1,4,2,1.0,0,2,1,3,1.0
397,65100.0,42,2,3.0,1,2,2,4,1,2,1.0,0,2,2,1,1.0
398,73600.0,37,2,3.0,2,1,2,1,1,2,1.0,0,2,1,1,1.0
399,59870.0,72,2,3.0,1,2,3,1,3,2,1.0,0,2,1,3,2.0
400,102000.0,56,2,3.0,1,2,4,8,1,2,1.0,0,2,1,1,2.0
401,34000.0,28,2,3.0,1,2,2,1,4,2,2.0,0,2,1,2,1.0
402,73600.0,62,2,3.0,2,2,4,4,2,2,1.0,0,2,1,2,1.0
403,142000.0,21,2,3.0,1,1,3,1,4,2,1.0,0,2,2,1,1.0
404,75200.0,68,2,3.0,1,2,4,8,1,2,1.0,1,2,1,3,1.0
405,59000.0,64,2,3.0,1,2,3,2,1,2,3.0,0,2,1,1,1.0
406,74000.0,50,1,1.0,1,1,4,8,2,2,1.0,0,2,1,2,1.0
407,136400.0,40,2,3.0,1,2,4,4,4,2,1.0,0,2,2,1,1.0
408,43100.0,40,2,3.0,2,1,4,2,2,2,1.0,0,2,1,3,3.0
409,217000.0,55,2,3.0,1,2,1,1,1,2,1.0,0,2,1,1,3.0
410,46200.0,70,2,3.0,1,2,3,1,1,2,3.0,0,2,1,1,1.0
411,30500.0,22,2,3.0,1,1,3,8,4,1,1.0,0,2,1,2,1.0
412,92200.0,48,2,3.0,1,1,3,1,1,2,1.0,0,2,1,2,1.0
413,26350.0,78,2,3.0,1,2,3,1,3,2,3.0,0,1,1,3,1.0
414,44600.0,45,2,3.0,1,2,4,2,1,2,1.0,0,2,1,1,1.0
415,126000.0,33,2,3.0,1,2,4,1,1,2,1.0,0,2,1,1,1.0
416,67400.0,41,2,3.0,1,2,1,1,4,2,1.0,0,2,1,3,1.0
417,49500.0,19,2,3.0,1,2,4,1,4,1,3.0,0,2,1,1,1.0
418,101000.0,31,2,3.0,1,1,2,8,4,2,1.0,0,2,2,2,1.0
419,74000.0,68,2,3.0,1,2,2,1,2,2,1.0,0,1,1,3,1.0
420,103200.0,45,2,3.0,1,1,3,1,1,2,1.0,0,2,1,1,1.0
421,36400.0,59,2,3.0,1,1,2,4,1,2,3.0,0,2,1,1,1.0
422,88000.0,50,2,3.0,1,2,4,1,4,2,1.0,0,2,1,2,1.0
423,109100.0,59,2,3.0,1,1,4,1,1,2,1.0,0,2,1,1,3.0
424,56200.0,19,2,3.0,1,1,4,1,4,2,3.0,0,2,1,1,1.0
425,28400.0,46,2,3.0,1,2,3,1,2,2,1.0,0,2,1,3,1.0
426,22500.0,39,2,3.0,1,1,4,8,1,2,3.0,1,2,2,1,1.0
427,31000.0,51,2,3.0,1,1,4,8,1,2,1.0,0,2,2,1,1.0
428,100000.0,63,2,3.0,1,2,3,1,2,2,1.0,0,2,1,3,1.0
429,40000.0,32,2,3.0,2,1,3,8,1,2,1.0,0,2,2,1,1.0
430,10600.0,66,2,3.0,1,1,1,1,2,2,3.0,1,1,1,3,1.0
431,60200.0,81,2,3.0,1,1,1,1,3,2,1.0,0,2,1,2,1.0
432,38200.0,21,2,3.0,2,2,3,8,4,2,1.0,0,2,1,1,1.0
433,23800.0,49,2,3.0,1,2,3,3,1,2,3.0,0,1,1,1,1.0
434,56000.0,61,1,3.0,1,1,3,1,1,2,1.0,0,2,1,1,1.0
435,77000.0,27,2,3.0,2,2,1,1,1,2,1.0,0,2,2,1,1.0
436,112000.0,39,2,3.0,1,2,4,4,1,2,1.0,0,2,2,1,3.0
437,116700.0,66,2,3.0,1,2,4,1,1,2,1.0,0,2,1,1,3.0
438,88320.0,41,2,3.0,1,2,4,1,1,2,3.0,0,2,2,1,1.0
439,45100.0,66,1,3.0,1,1,3,1,2,2,3.0,0,1,1,3,1.0
440,12500.0,44,2,3.0,1,1,3,2,4,1,1.0,0,2,1,3,1.0
441,177000.0,54,2,3.0,1,2,4,4,1,2,1.0,0,2,1,1,1.0
442,53500.0,68,2,3.0,1,2,3,1,4,2,3.0,0,2,1,3,1.0
443,56200.0,76,2,3.0,1,2,3,1,1,2,3.0,0,2,1,1,1.0
444,21200.0,30,2,3.0,1,1,2,1,1,2,2.0,1,2,2,1,1.0
445,126000.0,48,2,3.0,1,2,3,2,1,2,1.0,0,2,2,1,1.0
446,141500.0,67,2,3.0,1,2,3,1,1,2,3.0,0,2,1,1,1.0
447,22500.0,45,2,3.0,1,2,3,2,4,2,1.0,1,2,2,2,1.0
448,114100.0,63,1,3.0,1,1,3,1,1,2,1.0,0,2,1,1,2.0
449,45000.0,71,2,3.0,1,1,1,1,1,2,3.0,0,2,1,3,1.0
450,577500.0,50,2,3.0,1,1,2,4,1,2,1.0,0,2,2,1,1.0
451,312500.0,41,2,3.0,2,1,3,8,4,2,1.0,1,2,1,3,1.0
452,112200.0,59,2,3.0,1,2,3,1,1,2,3.0,0,2,1,1,1.0
453,131000.0,51,2,3.0,1,2,4,1,1,2,1.0,0,2,1,1,2.0
454,14900.0,57,2,3.0,1,1,2,2,4,2,1.0,0,2,1,3,1.0
455,20100.0,68,2,3.0,1,1,3,1,1,2,3.0,0,1,1,1,1.0
456,114000.0,45,2,3.0,1,1,2,1,1,2,1.0,0,2,1,1,1.0
457,70500.0,73,1,7.0,1,1,1,1,1,2,1.0,0,2,1,1,1.0
458,164000.0,61,2,3.0,1,2,2,1,1,2,1.0,0,2,1,1,2.0
459,12000.0,84,2,3.0,1,2,3,1,3,2,3.0,0,1,1,3,1.0
460,227000.0,55,2,3.0,1,2,3,2,1,2,1.0,0,2,1,1,1.0
461,48000.0,24,2,3.0,1,1,4,1,4,2,1.0,0,2,1,3,1.0
462,64610.0,27,2,3.0,1,1,2,1,1,1,1.0,0,2,1,1,1.0
463,58100.0,46,2,3.0,1,2,4,1,1,2,1.0,0,2,1,2,1.0
464,46400.0,81,1,4.0,1,1,1,1,1,2,3.0,0,1,1,3,1.0
465,85660.0,20,2,3.0,1,1,2,1,4,2,1.0,0,2,2,2,1.0
466,86400.0,61,2,3.0,1,2,2,2,4,2,1.0,0,2,1,3,1.0
467,9000.0,57,2,3.0,1,2,3,1,3,2,1.0,1,1,1,3,1.0
468,15600.0,69,2,3.0,1,2,3,1,2,2,3.0,0,2,1,3,1.0
469,31800.0,74,2,3.0,1,2,3,1,3,2,3.0,0,2,1,3,2.0
470,33000.0,33,2,3.0,1,2,4,8,4,2,2.0,1,2,2,2,1.0
471,26300.0,36,2,3.0,1,2,2,2,4,2,2.0,1,2,2,2,2.0
472,57000.0,52,1,7.0,1,1,3,1,4,2,1.0,0,2,1,2,1.0
473,210000.0,43,1,2.0,1,1,4,5,2,1,1.0,0,2,2,2,2.0
474,66000.0,42,2,3.0,1,2,1,2,2,2,1.0,0,2,2,2,1.0
475,117200.0,69,2,3.0,1,1,4,1,1,2,3.0,0,2,1,1,1.0
476,70000.0,29,2,3.0,1,1,3,1,1,2,1.0,0,2,2,1,1.0
477,15600.0,82,2,3.0,1,2,3,1,2,2,3.0,0,1,1,3,1.0
478,73000.0,32,2,3.0,1,2,1,1,4,2,3.0,0,2,1,2,1.0
479,53000.0,22,2,3.0,1,1,3,1,4,2,1.0,0,2,1,3,1.0
480,141400.0,40,2,3.0,1,2,4,1,4,2,1.0,0,2,1,3,1.0
481,480000.0,47,2,3.0,1,1,4,1,1,2,1.0,0,2,2,1,1.0
482,97000.0,64,2,3.0,1,2,3,1,3,2,3.0,0,2,1,3,2.0
483,148000.0,41,2,3.0,2,1,3,1,1,2,1.0,0,2,1,2,2.0
484,23600.0,72,2,3.0,1,2,4,1,1,2,3.0,0,2,1,1,1.0
485,52900.0,62,2,3.0,1,2,5,8,1,2,1.0,0,2,1,1,3.0
486,106000.0,21,2,3.0,1,2,2,1,4,1,1.0,0,2,2,1,1.0
487,254029.0,47,2,3.0,1,2,3,1,1,2,1.0,0,2,2,1,1.0
488,111500.0,63,2,3.0,1,1,1,8,1,2,1.0,0,2,1,1,2.0
489,161500.0,49,2,3.0,1,1,3,1,1,2,1.0,0,2,2,1,1.0
490,84900.0,55,2,3.0,1,1,1,1,1,2,1.0,0,2,1,1,3.0
491,50600.0,57,2,3.0,1,1,4,1,1,2,1.0,0,2,1,1,1.0
492,93800.0,59,2,3.0,2,2,4,8,4,2,1.0,0,2,1,2,1.0
493,8530.0,60,1,3.0,1,2,4,1,2,2,3.0,1,1,1,3,1.0
494,26500.0,62,2,3.0,1,2,1,1,4,2,1.0,0,1,1,3,1.0
495,41200.0,39,2,3.0,1,2,3,1,2,2,1.0,0,2,1,2,1.0
496,70390.0,23,2,3.0,1,1,4,8,4,1,1.0,0,2,2,1,1.0
497,80000.0,50,2,3.0,2,2,1,1,1,2,2.0,0,2,1,1,2.0
498,35400.0,51,2,3.0,1,2,4,8,1,2,1.0,0,2,2,1,1.0
499,117200.0,69,2,3.0,1,2,2,1,1,2,3.0,0,2,1,1,1.0
500,15000.0,85,2,3.0,1,2,2,1,3,2,3.0,0,2,1,3,1.0
501,19500.0,85,2,3.0,1,2,4,1,3,2,3.0,0,2,1,3,1.0
502,131000.0,35,2,3.0,1,1,4,8,1,2,1.0,0,2,1,2,1.0
503,137000.0,35,2,3.0,1,1,2,1,1,2,1.0,0,2,1,1,1.0
504,90000.0,68,1,3.0,1,1,3,1,1,2,1.0,0,2,1,1,3.0
505,90000.0,25,1,1.0,1,1,4,1,4,2,1.0,0,2,1,3,2.0
506,203600.0,63,2,3.0,1,1,1,1,1,2,3.0,0,2,1,1,2.0
507,27200.0,26,2,3.0,2,1,1,1,4,1,2.0,0,1,1,2,1.0
508,34600.0,44,2,3.0,1,1,4,8,1,2,1.0,1,2,2,1,1.0
509,39380.0,44,2,3.0,1,2,3,8,1,2,1.0,0,2,2,1,2.0
510,8800.0,61,2,3.0,1,2,4,8,2,2,3.0,1,1,1,3,1.0
511,118200.0,53,2,3.0,1,2,1,1,1,2,1.0,0,2,1,1,1.0
512,70700.0,74,2,3.0,1,1,3,8,1,2,3.0,0,2,1,1,1.0
513,78300.0,67,2,3.0,1,1,2,1,1,1,3.0,0,2,1,1,1.0
514,13600.0,66,2,3.0,1,2,2,1,3,2,3.0,0,2,1,3,1.0
515,66000.0,71,2,3.0,1,1,1,8,1,2,1.0,0,2,2,1,1.0
516,154000.0,25,2,3.0,1,1,1,1,4,2,1.0,0,2,1,2,2.0
517,8800.0,48,2,3.0,1,2,2,1,2,2,3.0,1,2,1,3,1.0
518,29100.0,69,2,3.0,1,2,3,1,3,2,1.0,0,2,1,3,1.0
519,106800.0,39,2,3.0,1,2,4,1,1,2,1.0,0,2,2,1,2.0
520,205000.0,58,2,3.0,1,1,3,1,3,2,1.0,0,2,1,3,1.0
521,16400.0,63,2,3.0,1,2,2,1,3,2,3.0,0,2,1,2,1.0
522,116000.0,63,2,3.0,1,2,4,1,1,2,1.0,0,2,1,1,1.0
523,10000.0,51,2,3.0,1,1,3,2,4,2,3.0,1,1,1,3,1.0
524,105300.0,57,1,7.0,1,1,3,2,3,1,1.0,0,2,1,3,2.0
525,49300.0,55,2,3.0,1,1,5,8,1,2,1.0,0,2,2,1,1.0
526,44200.0,41,2,3.0,1,1,3,1,1,2,1.0,0,2,1,1,1.0
527,112000.0,27,2,3.0,1,1,2,1,4,2,1.0,0,2,2,2,1.0
528,139700.0,41,2,3.0,1,1,4,8,1,2,1.0,0,2,2,1,1.0
529,110270.0,42,2,3.0,2,2,4,1,1,2,1.0,0,2,2,1,2.0
530,97300.0,36,2,3.0,1,2,1,1,1,2,1.0,0,2,2,1,1.0
531,50750.0,59,2,3.0,1,1,2,1,1,2,1.0,0,2,1,1,1.0
532,140000.0,38,2,3.0,1,1,4,1,1,2,1.0,0,2,1,1,1.0
533,49000.0,78,2,3.0,1,2,4,8,1,2,3.0,0,1,1,1,3.0
534,56000.0,27,2,3.0,1,2,3,2,3,2,1.0,0,2,1,2,1.0
535,186400.0,63,2,3.0,1,2,1,4,1,2,1.0,0,2,2,1,1.0
536,65300.0,61,2,3.0,1,1,2,1,1,2,1.0,0,1,1,1,1.0
537,142200.0,53,2,3.0,1,2,1,1,1,2,1.0,0,2,1,1,1.0
538,425000.0,50,2,3.0,1,1,3,1,1,2,1.0,0,2,1,1,3.0
539,37000.0,61,2,3.0,2,2,3,8,1,2,1.0,0,2,1,1,1.0
540,37000.0,44,2,3.0,1,1,2,1,2,2,1.0,0,2,2,2,1.0
541,101000.0,28,2,3.0,1,1,3,1,4,2,1.0,0,2,2,2,1.0
542,66000.0,54,2,3.0,1,1,3,1,1,2,1.0,0,2,1,1,1.0
543,161000.0,55,2,3.0,1,2,4,1,1,2,3.0,0,2,1,1,1.0
544,94700.0,27,2,3.0,1,1,1,1,4,1,1.0,0,2,1,2,1.0
545,102000.0,52,2,3.0,1,2,3,1,1,2,1.0,0,2,1,1,1.0
546,122000.0,72,2,3.0,1,2,4,8,2,2,3.0,0,1,1,2,1.0
547,15500.0,19,2,3.0,1,1,3,1,4,2,1.0,1,2,1,2,1.0
548,24450.0,87,2,3.0,1,2,1,1,1,2,3.0,0,1,1,1,1.0
549,178800.0,46,2,3.0,1,2,3,1,1,2,1.0,0,2,2,1,1.0
550,25910.0,75,2,3.0,1,2,3,1,1,2,3.0,0,1,1,1,1.0
551,10000.0,23,2,3.0,1,1,4,1,4,2,1.0,1,2,1,3,1.0
552,235250.0,50,2,3.0,1,2,3,1,1,2,1.0,0,2,2,1,1.0
553,6000.0,70,2,3.0,1,2,3,1,3,2,3.0,1,2,1,3,1.0
554,74000.0,58,2,3.0,1,1,4,4,4,2,1.0,0,2,1,1,1.0
555,62000.0,28,2,3.0,1,2,2,1,1,2,1.0,0,2,1,1,1.0
556,190810.0,61,2,3.0,1,2,1,1,1,2,1.0,0,1,1,1,2.0
557,50000.0,32,2,3.0,2,1,1,8,1,2,1.0,0,2,1,1,1.0
558,126000.0,32,2,3.0,1,1,2,1,4,2,1.0,0,2,1,3,1.0
559,98004.0,30,2,3.0,1,2,2,1,1,2,1.0,0,2,2,1,1.0
560,108200.0,26,2,3.0,2,2,1,8,1,2,1.0,0,2,2,1,1.0
561,23000.0,72,2,3.0,1,2,1,4,1,2,3.0,0,1,1,1,1.0
562,103000.0,35,2,3.0,2,1,3,8,1,2,1.0,0,2,2,1,1.0
563,24700.0,73,2,3.0,1,2,3,1,1,2,3.0,0,1,1,1,1.0
564,200000.0,32,2,3.0,1,2,4,1,1,2,1.0,0,2,2,1,3.0
565,26800.0,59,2,3.0,1,1,3,1,1,2,1.0,0,2,1,1,1.0
566,131200.0,71,2,3.0,1,2,2,1,1,2,3.0,0,2,1,1,1.0
567,34504.0,69,2,3.0,1,1,2,1,1,2,3.0,0,1,1,1,1.0
568,203000.0,31,2,3.0,1,2,1,1,1,2,1.0,0,2,2,1,1.0
569,125000.0,74,1,7.0,1,1,4,1,1,2,1.0,0,1,1,1,1.0
570,127000.0,47,2,3.0,1,2,2,2,1,2,1.0,0,2,1,1,1.0
571,521000.0,52,2,3.0,1,2,4,1,1,2,1.0,0,2,1,1,3.0
572,40800.0,35,2,3.0,2,2,4,8,4,2,3.0,1,2,2,2,1.0
573,73000.0,49,2,3.0,1,2,3,1,1,1,3.0,0,2,1,1,1.0
574,133000.0,50,2,3.0,1,1,4,3,1,2,1.0,0,2,1,1,1.0
575,115000.0,39,2,3.0,1,1,2,1,4,2,1.0,0,2,1,3,1.0
576,113100.0,79,2,3.0,1,2,4,4,1,2,3.0,0,2,2,1,1.0
577,48400.0,70,2,3.0,1,1,3,2,1,2,3.0,0,2,1,1,1.0
578,44900.0,69,2,3.0,1,1,4,1,3,2,3.0,0,2,1,3,1.0
579,85630.0,83,1,3.0,1,1,4,1,1,2,3.0,0,2,1,1,1.0
580,78800.0,40,2,3.0,1,2,4,1,1,2,3.0,0,2,2,1,1.0
581,124600.0,39,2,3.0,1,2,3,8,1,2,1.0,0,2,1,1,1.0
582,238000.0,41,1,2.0,1,1,4,1,1,2,1.0,0,2,2,1,1.0
583,20400.0,21,2,3.0,1,2,1,2,4,2,1.0,0,2,2,2,1.0
584,95020.0,44,2,3.0,1,1,1,1,1,2,1.0,0,2,2,1,1.0
585,50000.0,69,2,3.0,1,2,3,1,1,2,1.0,0,2,1,1,1.0
586,53000.0,24,2,3.0,2,2,2,1,4,2,1.0,1,2,2,2,1.0
587,116000.0,61,2,3.0,1,1,3,1,1,2,1.0,0,2,1,1,1.0
588,25500.0,32,2,3.0,2,2,3,8,1,2,3.0,0,2,1,2,1.0
589,25750.0,53,2,3.0,1,1,2,1,1,2,1.0,0,2,1,1,2.0
590,31700.0,74,2,3.0,1,1,3,4,1,2,3.0,0,1,1,1,1.0
591,40000.0,49,2,3.0,1,1,1,2,4,2,1.0,0,2,1,3,1.0
592,91200.0,49,2,3.0,1,2,1,4,1,2,1.0,0,2,1,1,1.0
593,135000.0,29,2,3.0,1,1,2,8,1,2,1.0,0,2,2,1,1.0
594,115000.0,50,2,3.0,1,1,1,1,1,2,1.0,0,2,1,1,2.0
595,267600.0,49,2,3.0,1,2,1,1,1,2,1.0,0,2,1,1,1.0
596,108000.0,51,2,3.0,1,2,3,1,1,2,1.0,0,2,1,1,1.0
597,116900.0,19,2,3.0,2,1,4,8,4,2,1.0,0,2,1,1,1.0
598,32200.0,25,2,3.0,1,1,4,8,4,2,3.0,1,1,1,1,1.0
599,60250.0,66,2,3.0,1,1,1,1,1,2,1.0,0,2,1,1,1.0
600,133180.0,59,2,3.0,1,1,3,1,1,2,1.0,0,2,1,1,1.0
601,8900.0,31,2,3.0,2,1,3,7,4,2,1.0,1,2,1,3,3.0
602,53150.0,58,2,3.0,1,1,2,1,2,2,3.0,0,1,1,2,1.0
603,24000.0,25,2,3.0,1,2,2,4,4,2,3.0,0,2,1,3,2.0
604,107400.0,67,1,3.0,1,1,2,1,1,2,1.0,0,2,1,1,3.0
605,208500.0,53,2,3.0,1,1,4,1,1,2,1.0,0,2,2,1,1.0
606,17400.0,37,2,3.0,1,1,4,1,4,2,3.0,0,1,1,2,1.0
607,87000.0,55,2,3.0,1,1,3,1,1,2,1.0,0,2,1,1,1.0
608,55500.0,97,2,3.0,1,2,4,4,3,2,3.0,0,1,1,2,1.0
609,136100.0,20,2,3.0,1,2,3,1,4,1,1.0,0,2,2,1,2.0
610,53000.0,52,2,3.0,2,1,1,8,1,2,1.0,0,2,2,1,1.0
611,60200.0,22,2,3.0,2,1,2,1,4,1,1.0,0,2,2,2,1.0
612,793000.0,64,2,3.0,1,2,2,1,1,2,3.0,0,2,1,1,1.0
613,119800.0,34,2,3.0,1,2,4,8,1,2,1.0,0,2,1,1,1.0
614,40800.0,82,2,3.0,1,2,4,1,3,2,3.0,0,1,1,3,1.0
615,22500.0,17,2,3.0,1,1,1,1,4,2,3.0,0,1,2,1,1.0
616,78700.0,45,2,3.0,1,2,4,8,1,2,1.0,0,2,1,1,1.0
617,92000.0,69,2,3.0,1,2,3,8,3,2,3.0,0,2,2,1,1.0
618,29900.0,81,2,3.0,1,2,3,1,3,2,3.0,0,2,1,3,1.0
619,57000.0,61,2,3.0,1,1,3,2,1,2,3.0,0,1,1,1,1.0
620,12000.0,19,2,3.0,1,1,2,1,4,1,1.0,1,2,1,3,1.0
621,194010.0,51,2,3.0,1,2,1,1,1,2,1.0,0,2,2,1,1.0
622,53800.0,62,2,3.0,1,2,4,3,1,2,1.0,0,2,1,1,2.0
623,49100.0,73,2,3.0,1,2,2,1,1,2,3.0,0,2,1,1,1.0
624,29500.0,37,2,3.0,1,2,4,8,2,2,1.0,0,2,2,2,1.0
625,495370.0,44,2,3.0,1,2,4,7,1,2,1.0,0,2,2,1,2.0
626,100800.0,85,2,3.0,1,2,1,1,3,2,3.0,0,2,1,2,1.0
627,255000.0,65,2,3.0,1,1,4,1,1,2,1.0,0,2,1,1,1.0
628,86800.0,54,2,3.0,1,2,2,1,1,2,1.0,0,2,1,1,1.0
629,8670.0,32,2,3.0,1,1,4,8,4,2,2.0,1,2,1,1,1.0
630,278400.0,17,2,3.0,1,1,2,1,4,2,1.0,0,2,2,1,1.0
631,57800.0,68,2,3.0,1,1,3,1,1,2,3.0,0,2,1,1,1.0
632,165000.0,68,2,3.0,1,2,1,1,1,1,1.0,0,2,1,1,1.0
633,127000.0,40,2,3.0,1,2,4,1,1,2,1.0,0,2,2,1,3.0
634,98401.0,36,2,3.0,1,1,4,8,1,2,1.0,0,2,1,1,3.0
635,33400.0,94,2,3.0,1,2,3,1,3,2,3.0,0,1,1,3,1.0
636,81000.0,61,2,3.0,1,2,2,1,2,2,1.0,0,2,1,2,1.0
637,153600.0,29,2,3.0,1,2,1,1,4,2,1.0,0,2,1,1,1.0
638,62200.0,74,2,3.0,1,2,3,2,3,2,3.0,0,2,1,2,2.0
639,74000.0,31,2,3.0,1,1,2,1,1,2,1.0,0,2,2,1,1.0
640,155000.0,62,2,3.0,1,1,1,1,1,2,3.0,0,2,1,1,1.0
641,102000.0,51,1,1.0,1,1,3,1,1,2,2.0,0,2,1,1,1.0
642,280200.0,34,2,3.0,2,2,1,1,4,2,1.0,0,2,2,2,1.0
